link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes
7074,,1227050837,1137,1119,1,"LINESTRING (-111.9349948 33.4110667, -111.9349948 33.4109089, -111.9349949 33.4107831, -111.934989 33.4097331)",1,148.29,footway,10,,,,walk,
7075,,1227050837,3680,3678,1,"LINESTRING (-111.9380153 33.4118892, -111.9378801 33.4118916)",1,12.55,footway,10,,,,walk,
7076,,1227050837,1140,3681,1,"LINESTRING (-111.9397308 33.411858, -111.9396762 33.4118589)",1,5.07,footway,10,,,,walk,
7077,,1227050837,3681,3680,1,"LINESTRING (-111.9396762 33.4118589, -111.9380153 33.4118892)",1,154.20,footway,10,,,,walk,
7078,,1227050838,112,3681,1,"LINESTRING (-111.9396786 33.4119119, -111.9396762 33.4118589)",1,5.90,footway,10,,,,walk,
7079,,1227050838,3673,112,1,"LINESTRING (-111.9396816 33.4119748, -111.9396786 33.4119119)",1,7.00,footway,10,,,,walk,
7080,,1227050839,3682,1158,1,"LINESTRING (-111.9378867 33.4119864, -111.937899 33.4120057, -111.9378952 33.4128952)",1,101.34,footway,10,,,,walk,
7081,,1227050839,3683,3682,1,"LINESTRING (-111.9366371 33.4120007, -111.937859 33.4119806, -111.9378867 33.4119864)",1,116.09,footway,10,,,,walk,
7082,,1227050840,3682,105,1,"LINESTRING (-111.9378867 33.4119864, -111.9378844 33.4119446)",1,4.65,footway,10,,,,walk,
7083,,1227050840,107,3674,1,"LINESTRING (-111.9380166 33.4119428, -111.9380172 33.4119877)",1,4.99,footway,10,,,,walk,
7084,,1227050840,105,3678,1,"LINESTRING (-111.9378844 33.4119446, -111.9378801 33.4118916)",1,5.91,footway,10,,,,walk,
7085,,1227050840,3680,107,1,"LINESTRING (-111.9380153 33.4118892, -111.9380166 33.4119428)",1,5.96,footway,10,,,,walk,
7086,,1227050840,3674,1160,1,"LINESTRING (-111.9380172 33.4119877, -111.9379619 33.4119871)",1,5.13,footway,10,,,,walk,
7087,,1227050840,1160,3682,1,"LINESTRING (-111.9379619 33.4119871, -111.9378867 33.4119864)",1,6.98,footway,10,,,,walk,
7088,,1227058006,3684,3685,1,"LINESTRING (-111.9348483 33.4134918, -111.9348279 33.4134981, -111.9341834 33.4135061)",1,61.85,footway,10,,,,walk,
7089,,1227058006,1142,3684,1,"LINESTRING (-111.9348668 33.4130219, -111.934866 33.4131112, -111.9348644 33.4134721, -111.9348483 33.4134918)",1,52.71,footway,10,,,,walk,
7090,,1227058006,1150,1142,1,"LINESTRING (-111.934863 33.4129461, -111.9348652 33.4129911, -111.9348668 33.4130219)",1,8.44,footway,10,,,,walk,
7091,,1227058006,3686,1150,1,"LINESTRING (-111.9348463 33.412034, -111.9348568 33.4120529, -111.934863 33.4129461)",1,101.64,footway,10,,,,walk,
7092,,1227058006,3687,3686,1,"LINESTRING (-111.9342171 33.4120375, -111.9348275 33.4120311, -111.9348463 33.412034)",1,58.44,footway,10,,,,walk,
7093,,1227058007,1148,3688,1,"LINESTRING (-111.9350031 33.4129433, -111.9350007 33.412044, -111.9350115 33.4120267)",1,102.17,footway,10,,,,walk,
7094,,1227058007,3688,3689,1,"LINESTRING (-111.9350115 33.4120267, -111.9350369 33.4120228, -111.9356434 33.4120138)",1,58.70,footway,10,,,,walk,
7095,,1227058007,3417,1146,1,"LINESTRING (-111.9350061 33.4131112, -111.9350038 33.4130194)",1,10.21,footway,10,,,,walk,
7096,,1227058007,1146,1148,1,"LINESTRING (-111.9350038 33.4130194, -111.935003 33.4129902, -111.9350031 33.4129433)",1,8.46,footway,10,,,,walk,
7097,,1227058008,3688,2187,1,"LINESTRING (-111.9350115 33.4120267, -111.9349293 33.4120303)",1,7.64,footway,10,,,,walk,
7098,,1227058008,3686,110,1,"LINESTRING (-111.9348463 33.412034, -111.9348429 33.4119797)",1,6.05,footway,10,,,,walk,
7099,,1227058008,2187,3686,1,"LINESTRING (-111.9349293 33.4120303, -111.9348463 33.412034)",1,7.71,footway,10,,,,walk,
7100,,1227058008,1366,2188,1,"LINESTRING (-111.9348398 33.4119304, -111.9349288 33.4119265)",1,8.27,footway,10,,,,walk,
7101,,1227058008,106,3688,1,"LINESTRING (-111.9350083 33.4119771, -111.9350115 33.4120267)",1,5.52,footway,10,,,,walk,
7102,,1227058008,3679,106,1,"LINESTRING (-111.9350049 33.4119231, -111.9350083 33.4119771)",1,6.01,footway,10,,,,walk,
7103,,1227058008,2188,3679,1,"LINESTRING (-111.9349288 33.4119265, -111.9350049 33.4119231)",1,7.07,footway,10,,,,walk,
7104,,1227058008,110,1366,1,"LINESTRING (-111.9348429 33.4119797, -111.9348398 33.4119304)",1,5.49,footway,10,,,,walk,
7105,,1227058009,2428,3690,1,"LINESTRING (-111.9356826 33.4120128, -111.9357227 33.4120118)",1,3.72,footway,10,,,,walk,
7106,,1227058009,3689,2428,1,"LINESTRING (-111.9356434 33.4120138, -111.9356826 33.4120128)",1,3.64,footway,10,,,,walk,
7107,,1227058010,3690,3691,1,"LINESTRING (-111.9357227 33.4120118, -111.9365224 33.4120005)",1,74.24,footway,10,,,,walk,
7108,,1227058011,1133,3683,1,"LINESTRING (-111.9365724 33.4120009, -111.9366371 33.4120007)",1,6.01,footway,10,,,,walk,
7109,,1227058011,3691,1133,1,"LINESTRING (-111.9365224 33.4120005, -111.9365724 33.4120009)",1,4.64,footway,10,,,,walk,
7110,,1227058654,2688,2333,1,"LINESTRING (-111.9348345 33.4145662, -111.9348472 33.4145105, -111.9348427 33.414169)",1,44.28,footway,10,,,,walk,
7111,,1227058654,2333,743,1,"LINESTRING (-111.9348427 33.414169, -111.9348419 33.4140828, -111.9348547 33.4140499)",1,13.43,footway,10,,,,walk,
7112,,1227058654,743,3692,1,"LINESTRING (-111.9348547 33.4140499, -111.9348696 33.4140084, -111.9348487 33.4136096, -111.9348322 33.4135946)",1,51.47,footway,10,,,,walk,
7113,,1227058654,3692,3693,1,"LINESTRING (-111.9348322 33.4135946, -111.9348105 33.4135908, -111.9341918 33.4135996, -111.9328642 33.4136105, -111.9328454 33.4136182)",1,184.66,footway,10,,,,walk,
7114,,1227058654,3693,740,1,"LINESTRING (-111.9328454 33.4136182, -111.9328358 33.4136362, -111.9328417 33.4140696)",1,50.39,footway,10,,,,walk,
7115,,1227058655,3418,231,1,"LINESTRING (-111.9350137 33.4134819, -111.9350168 33.4135468)",1,7.22,footway,10,,,,walk,
7116,,1227058655,3670,540,1,"LINESTRING (-111.935019 33.4135994, -111.9349332 33.4135964)",1,7.97,footway,10,,,,walk,
7117,,1227058655,3684,2186,1,"LINESTRING (-111.9348483 33.4134918, -111.9349323 33.4134872)",1,7.81,footway,10,,,,walk,
7118,,1227058655,2186,3418,1,"LINESTRING (-111.9349323 33.4134872, -111.9350137 33.4134819)",1,7.58,footway,10,,,,walk,
7119,,1227058655,231,3670,1,"LINESTRING (-111.9350168 33.4135468, -111.935019 33.4135994)",1,5.85,footway,10,,,,walk,
7120,,1227058655,540,3692,1,"LINESTRING (-111.9349332 33.4135964, -111.9348322 33.4135946)",1,9.38,footway,10,,,,walk,
7121,,1227058655,2184,3684,1,"LINESTRING (-111.9348404 33.4135485, -111.9348483 33.4134918)",1,6.35,footway,10,,,,walk,
7122,,1227058655,3692,2184,1,"LINESTRING (-111.9348322 33.4135946, -111.9348404 33.4135485)",1,5.18,footway,10,,,,walk,
7123,,1227063447,3694,1833,1,"LINESTRING (-111.9363381 33.4162445, -111.9364233 33.4162511, -111.9365076 33.4162504)",1,15.77,footway,10,,,,bike;walk,
7124,,1227063448,1077,3694,1,"LINESTRING (-111.9362899 33.4162359, -111.9363381 33.4162445)",1,4.57,footway,10,,,,bike;walk,
7125,,1227063448,1715,1077,1,"LINESTRING (-111.9362313 33.4162247, -111.936248 33.4162283, -111.9362899 33.4162359)",1,5.58,footway,10,,,,bike;walk,
7126,,1227063449,3126,1561,1,"LINESTRING (-111.9360846 33.4177204, -111.9360848 33.4175531)",1,18.60,footway,10,,,,walk,
7127,,1227063450,1945,1700,1,"LINESTRING (-111.9348928 33.4156773, -111.9348397 33.4156772)",1,4.93,footway,10,,,,walk,
7128,,1227063451,1701,744,1,"LINESTRING (-111.9348464 33.4160355, -111.9348903 33.4160043, -111.934891 33.4159044)",1,16.46,footway,10,,,,walk,
7129,,1227063451,744,1945,1,"LINESTRING (-111.934891 33.4159044, -111.9348928 33.4156773)",1,25.25,footway,10,,,,walk,
7130,,1227063452,1943,1924,1,"LINESTRING (-111.9350309 33.4156778, -111.9350389 33.4160604)",1,42.55,footway,10,,,,walk,
7131,,1227063453,1196,1945,1,"LINESTRING (-111.9349579 33.4156778, -111.9348928 33.4156773)",1,6.04,footway,10,,,,walk,
7132,,1227063453,1943,1196,1,"LINESTRING (-111.9350309 33.4156778, -111.9349579 33.4156778)",1,6.78,footway,10,,,,walk,
7133,,1227063454,1706,3695,1,"LINESTRING (-111.9347055 33.4170894, -111.9347064 33.4170195, -111.9347221 33.4169891)",1,11.45,footway,10,,,,walk,
7134,,1227063454,3695,2993,1,"LINESTRING (-111.9347221 33.4169891, -111.9347327 33.4169687, -111.9347827 33.4169307, -111.9348237 33.4169239, -111.9348669 33.4169216)",1,16.65,footway,10,,,,walk,
7135,,1227063455,3696,3697,1,"LINESTRING (-111.934831 33.4167806, -111.9348232 33.4168124, -111.9348036 33.4168405)",1,7.22,footway,10,,,,walk,
7136,,1227063455,3698,3696,1,"LINESTRING (-111.934662 33.4168688, -111.934628 33.4168502, -111.9346035 33.4168232, -111.934591 33.416791, -111.934592 33.4167571, -111.9346065 33.4167254, -111.9346327 33.4166996, -111.9346677 33.4166824, -111.9347075 33.4166759, -111.9347477 33.4166808, -111.9347823 33.4166957, -111.9348094 33.416719, -111.9348262 33.4167483, -111.934831 33.4167806)",1,48.37,footway,10,,,,walk,
7137,,1227063455,3697,3698,1,"LINESTRING (-111.9348036 33.4168405, -111.9347744 33.416862, -111.9347385 33.4168745, -111.9346997 33.4168769, -111.934662 33.4168688)",1,14.45,footway,10,,,,walk,
7138,,1227063456,3695,3698,1,"LINESTRING (-111.9347221 33.4169891, -111.9347073 33.4169171, -111.934662 33.4168688)",1,14.94,footway,10,,,,walk,
7139,,1227063457,3696,2994,1,"LINESTRING (-111.934831 33.4167806, -111.9348638 33.4167812)",1,3.04,footway,10,,,,walk,
7140,,1228080120,1482,2102,1,"LINESTRING (-111.9261541 33.4162329, -111.9261528 33.415991)",1,26.90,footway,10,,,,walk,
7141,,1228080120,2103,2613,1,"LINESTRING (-111.9261322 33.4155708, -111.9261372 33.4154373)",1,14.85,footway,10,,,,walk,
7142,,1228080120,2102,2103,1,"LINESTRING (-111.9261528 33.415991, -111.9261322 33.4155708)",1,46.76,footway,10,,,,walk,
7143,,1228080120,2041,2124,1,"LINESTRING (-111.9254167 33.4167666, -111.9257811 33.4167723)",1,33.83,footway,10,,,,walk,
7144,,1228080120,2124,2127,1,"LINESTRING (-111.9257811 33.4167723, -111.9259505 33.4167754, -111.9260239 33.4167764)",1,22.54,footway,10,,,,walk,
7145,,1228080120,2086,2036,1,"LINESTRING (-111.9232726 33.4167208, -111.9243369 33.4167426)",1,98.81,footway,10,,,,walk,
7146,,1228080120,3699,2086,1,"LINESTRING (-111.9232388 33.4167215, -111.9232726 33.4167208)",1,3.14,footway,10,,,,walk,
7147,,1228080120,2036,2590,1,"LINESTRING (-111.9243369 33.4167426, -111.9247194 33.4167519)",1,35.52,footway,10,,,,walk,
7148,,1228080120,2127,1962,1,"LINESTRING (-111.9260239 33.4167764, -111.9260925 33.4167774, -111.9261131 33.4167708, -111.9261445 33.4167561)",1,11.76,footway,10,,,,walk,
7149,,1228080120,1962,2133,1,"LINESTRING (-111.9261445 33.4167561, -111.9261536 33.4167351, -111.9261541 33.4165399)",1,24.19,footway,10,,,,walk,
7150,,1228080120,2133,1482,1,"LINESTRING (-111.9261541 33.4165399, -111.9261541 33.4162329)",1,34.14,footway,10,,,,walk,
7151,,1228080120,2590,2041,1,"LINESTRING (-111.9247194 33.4167519, -111.9254167 33.4167666)",1,64.74,footway,10,,,,walk,
7152,,1228080121,225,1732,1,"LINESTRING (-111.929263 33.4167865, -111.9293755 33.4167938)",1,10.47,footway,10,,,,walk,
7153,,1228080121,1788,225,1,"LINESTRING (-111.9291418 33.4167766, -111.929263 33.4167865)",1,11.30,footway,10,,,,walk,
7154,,1228082676,3424,3700,1,"LINESTRING (-111.9399776 33.410785, -111.9399439 33.4095805, -111.9399458 33.4093469, -111.9399664 33.4091687, -111.9399783 33.4090675, -111.9399726 33.4086418, -111.939971 33.4085231)",1,251.70,footway,10,,,,walk,
7155,,1228082682,3701,3702,1,"LINESTRING (-111.942118 33.4101532, -111.9421207 33.4102107)",1,6.40,footway,10,,,,walk,
7156,,1228082682,3703,3704,1,"LINESTRING (-111.9421284 33.4094081, -111.9421357 33.4096393, -111.9421166 33.4098061, -111.9421093 33.4098688, -111.9421163 33.4100785)",1,74.68,footway,10,,,,walk,
7157,,1228082682,3704,3701,1,"LINESTRING (-111.9421163 33.4100785, -111.942118 33.4101532)",1,8.31,footway,10,,,,walk,
7158,,1228082683,3702,3705,1,"LINESTRING (-111.9421207 33.4102107, -111.9418975 33.4101887, -111.9411269 33.4102393)",1,92.61,footway,10,,,,walk,
7159,,1228082683,3705,1405,1,"LINESTRING (-111.9411269 33.4102393, -111.9403841 33.4102591, -111.9403246 33.4102097)",1,76.77,footway,10,,,,walk,
7160,,1228082684,3706,3707,1,"LINESTRING (-111.9411133 33.4098669, -111.9404214 33.4098692)",1,64.22,footway,10,,,,walk,
7161,,1228082684,3705,3706,1,"LINESTRING (-111.9411269 33.4102393, -111.9411133 33.4098669)",1,41.43,footway,10,,,,walk,
7162,,1228082685,3704,3706,1,"LINESTRING (-111.9421163 33.4100785, -111.9419825 33.4099923, -111.941831 33.4098122, -111.9411077 33.4098227, -111.9411133 33.4098669)",1,112.25,footway,10,,,,walk,
7163,,1228082687,3708,3709,1,"LINESTRING (-111.9422873 33.4103502, -111.9423987 33.4104434)",1,14.64,footway,10,,,,walk,
7164,,1228082687,3702,3708,1,"LINESTRING (-111.9421207 33.4102107, -111.9422873 33.4103502)",1,21.90,footway,10,,,,walk,
7165,,1228082688,3708,3710,1,"LINESTRING (-111.9422873 33.4103502, -111.9422876 33.4108401)",1,54.47,footway,10,,,,walk,
7166,,1228082689,3711,3712,1,"LINESTRING (-111.94273 33.4101882, -111.9434115 33.4101837, -111.9434348 33.4101785)",1,65.50,footway,10,,,,walk,
7167,,1228082689,3701,3711,1,"LINESTRING (-111.942118 33.4101532, -111.9427313 33.4101459, -111.94273 33.4101882)",1,61.64,footway,10,,,,walk,
7168,,1228527618,3629,3713,1,"LINESTRING (-111.9520757 33.4098847, -111.9520756 33.409877, -111.952075 33.4098322, -111.952075 33.4097823, -111.952075 33.4097752)",1,12.18,footway,10,,,,walk,
7169,,1228527621,9,3638,1,"LINESTRING (-111.9508831 33.4098871, -111.9508167 33.4098866)",1,6.16,footway,10,,,,walk,
7170,,1228527621,3628,9,1,"LINESTRING (-111.9509472 33.409889, -111.9508831 33.4098871)",1,5.95,footway,10,,,,walk,
7171,,1228527622,3627,601,1,"LINESTRING (-111.9509443 33.4105583, -111.9509455 33.4106171)",1,6.54,footway,10,,,,walk,
7172,,1228527622,601,3626,1,"LINESTRING (-111.9509455 33.4106171, -111.9509508 33.410669)",1,5.79,footway,10,,,,walk,
7173,,1228550859,3637,3714,1,"LINESTRING (-111.9500705 33.4098897, -111.9500723 33.4098364, -111.950075 33.4097802)",1,12.18,footway,10,,,,walk,
7174,,1228550861,3715,3716,1,"LINESTRING (-111.9490286 33.409713, -111.9490159 33.4098688)",1,17.36,footway,10,,,,walk,
7175,,1228550861,3716,3716,1,"LINESTRING (-111.9490159 33.4098688, -111.9490354 33.4098696, -111.9490452 33.4098769, -111.9490393 33.4100343, -111.9490237 33.4100506, -111.948757 33.4100539, -111.9487403 33.4100384, -111.9487443 33.4098753, -111.948756 33.4098606, -111.9490159 33.4098688)",1,94.18,footway,10,,,,walk,
7176,,1228599985,3717,1877,1,"LINESTRING (-111.9332388 33.4104323, -111.9330812 33.4104272, -111.9329671 33.4104489)",1,25.50,footway,10,,,,walk,
7177,,1228599986,1377,3717,1,"LINESTRING (-111.9333405 33.4104452, -111.9332388 33.4104323)",1,9.55,footway,10,,,,walk,
7178,,1228715307,400,3639,1,"LINESTRING (-111.9479643 33.4105613, -111.9479638 33.4104953)",1,7.34,footway,10,,,,walk,
7179,,1228715307,3641,400,1,"LINESTRING (-111.9479636 33.410622, -111.9479643 33.4105613)",1,6.75,footway,10,,,,walk,
7180,,1228722275,3718,599,1,"LINESTRING (-111.9451675 33.4102121, -111.947742 33.4102084, -111.94777 33.4101924, -111.9477774 33.4101739, -111.9477819 33.4098834)",1,276.59,footway,10,,,,walk,
7181,,1228722275,599,600,1,"LINESTRING (-111.9477819 33.4098834, -111.9477759 33.4095796, -111.9477612 33.4095574, -111.9477302 33.4095513, -111.9451645 33.4095624, -111.944392 33.4095649, -111.9443695 33.4095772, -111.9443656 33.409596, -111.9443656 33.4098924)",1,387.00,footway,10,,,,walk,
7182,,1228722275,600,3718,1,"LINESTRING (-111.9443656 33.4098924, -111.9443697 33.410198, -111.9443804 33.4102115, -111.944408 33.410218, -111.9451675 33.4102121)",1,108.94,footway,10,,,,walk,
7183,,1228736610,3719,3720,1,"LINESTRING (-111.9438487 33.4074636, -111.943872 33.4074864, -111.9438838 33.4082441, -111.943904 33.4082891, -111.9439377 33.4083229, -111.9439748 33.4083524, -111.9440219 33.4083763, -111.9440607 33.408396, -111.9441162 33.4084044, -111.9441668 33.4084058, -111.9442038 33.4084227, -111.944219 33.4084564, -111.9442203 33.4085068, -111.9442307 33.4105769)",1,365.56,footway,10,,,,walk,
7184,,1228736613,3721,3722,1,"LINESTRING (-111.9433483 33.4106919, -111.9433496 33.4107421, -111.9432671 33.4107414)",1,13.24,footway,10,,,,walk,
7185,,1228736613,3711,3721,1,"LINESTRING (-111.94273 33.4101882, -111.9427327 33.4103132, -111.9432537 33.4103117, -111.9433406 33.4103873, -111.9433483 33.4106919)",1,107.79,footway,10,,,,walk,
7186,,1228736614,3721,3723,1,"LINESTRING (-111.9433483 33.4106919, -111.9432635 33.4106927)",1,7.87,footway,10,,,,walk,
7187,,1229172256,3724,3725,1,"LINESTRING (-111.9353938 33.4096111, -111.935145 33.4096467, -111.9351054 33.4096697, -111.9350849 33.4096884, -111.9350714 33.4097097, -111.9350628 33.4097326, -111.9350634 33.4097741, -111.9351877 33.410813)",1,156.79,footway,10,,,,walk,
7188,,1229172264,1378,3726,1,"LINESTRING (-111.934413 33.410239, -111.9344269 33.4102372, -111.93449 33.4102468, -111.9345464 33.4102723)",1,13.21,footway,10,,,,walk,
7189,,1229172264,3726,1378,1,"LINESTRING (-111.9345464 33.4102723, -111.9345906 33.4103112, -111.9346181 33.4103596, -111.9346263 33.4104127, -111.9346143 33.4104653, -111.9345833 33.4105122, -111.9345364 33.4105488, -111.9344783 33.4105714, -111.9344146 33.4105778, -111.9343456 33.4105655, -111.9342857 33.4105343, -111.9342422 33.4104879, -111.9342202 33.4104319, -111.9342223 33.4103731, -111.9342483 33.4103183, -111.9342951 33.4102742, -111.9343571 33.4102461, -111.934413 33.410239)",1,105.30,footway,10,,,,walk,
7190,,1229175705,2518,3727,1,"LINESTRING (-111.9341671 33.4120373, -111.9341329 33.4120372)",1,3.17,footway,10,,,,walk,
7191,,1229175705,3687,2518,1,"LINESTRING (-111.9342171 33.4120375, -111.9341671 33.4120373)",1,4.64,footway,10,,,,walk,
7192,,1229175706,1144,3728,1,"LINESTRING (-111.9307201 33.4130785, -111.9307231 33.4135142, -111.9307312 33.413532)",1,50.57,footway,10,,,,walk,
7193,,1229175706,1153,1144,1,"LINESTRING (-111.9307188 33.4130088, -111.9307201 33.4130785)",1,7.75,footway,10,,,,walk,
7194,,1229175706,3729,1153,1,"LINESTRING (-111.9307171 33.4126715, -111.9307188 33.4130088)",1,37.51,footway,10,,,,walk,
7195,,1229175706,3727,2813,1,"LINESTRING (-111.9341329 33.4120372, -111.9316898 33.4120672)",1,226.79,footway,10,,,,walk,
7196,,1229175706,2813,3729,1,"LINESTRING (-111.9316898 33.4120672, -111.9307535 33.4120824, -111.9307271 33.412094, -111.9307203 33.4121148, -111.9307171 33.4126715)",1,153.99,footway,10,,,,walk,
7197,,1229175706,3728,3685,1,"LINESTRING (-111.9307312 33.413532, -111.9307633 33.4135371, -111.9341834 33.4135061)",1,320.49,footway,10,,,,walk,
7198,,1229176233,563,3730,1,"LINESTRING (-111.9305559 33.4127105, -111.9306098 33.4127104)",1,5.00,footway,10,,,,walk,
7199,,1229176233,2697,563,1,"LINESTRING (-111.9305014 33.4127119, -111.9305559 33.4127105)",1,5.06,footway,10,,,,walk,
7200,,1229176234,3730,3731,1,"LINESTRING (-111.9306098 33.4127104, -111.9306238 33.4127103, -111.9306237 33.4126687, -111.9306433 33.412669)",1,7.74,footway,10,,,,walk,
7201,,1229176235,3731,582,1,"LINESTRING (-111.9306433 33.412669, -111.9306755 33.4126701)",1,2.99,footway,10,,,,walk,
7202,,1229176235,582,3729,1,"LINESTRING (-111.9306755 33.4126701, -111.9307171 33.4126715)",1,3.86,footway,10,,,,walk,
7203,,1229182701,3728,2183,1,"LINESTRING (-111.9307312 33.413532, -111.9307346 33.4135807)",1,5.42,footway,10,,,,walk,
7204,,1229182701,2183,2690,1,"LINESTRING (-111.9307346 33.4135807, -111.9307273 33.4136302)",1,5.55,footway,10,,,,walk,
7205,,1229183595,901,3732,1,"LINESTRING (-111.9223404 33.4102117, -111.9219194 33.4102117, -111.9218039 33.4102111, -111.9216031 33.4101934, -111.9214363 33.4101682, -111.9213004 33.4101279, -111.9211676 33.4100825, -111.9210385 33.4100327, -111.9209487 33.4099892, -111.9209093 33.4099674, -111.9208385 33.4099281, -111.9206475 33.4098248, -111.9204474 33.409729)",1,188.63,footway,10,,,,walk,
7206,,1229183595,2777,2377,1,"LINESTRING (-111.9261362 33.4102055, -111.9260899 33.4101972, -111.9259567 33.4101976, -111.9258109 33.4101974, -111.9256589 33.4101914, -111.925056 33.4101958)",1,100.38,footway,10,,,,walk,
7207,,1229183595,2377,2385,1,"LINESTRING (-111.925056 33.4101958, -111.9243186 33.4102012)",1,68.45,footway,10,,,,walk,
7208,,1229183595,2385,2384,1,"LINESTRING (-111.9243186 33.4102012, -111.923403 33.410208)",1,84.99,footway,10,,,,walk,
7209,,1229183595,2384,2379,1,"LINESTRING (-111.923403 33.410208, -111.9231929 33.4102095, -111.9224996 33.4102116)",1,83.85,footway,10,,,,walk,
